Price,Bed,Bath,Toilet,Property Type,Area,Purchase Type,Parking Space,Security,Electricity,Furnished,Security Doors,CCTV,BQ,Gym,Pool
14000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
27000000,4,4,5,Detached duplex,ikorodu,sale,1,0,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
8000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
28000000,4,4,5,Detached bungalow,ikorodu,sale,0,0,0,1,0,0,0,0,0
15000000,7,5,7,Blocks of flats,ikorodu,sale,0,0,1,0,0,0,0,0,0
30000000,6,5,5,Blocks of flats,ikorodu,sale,1,0,0,0,0,0,0,0,0
16000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15500000,3,3,4,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
7000000,1,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
27000000,4,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,1,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,3,4,Penthouse flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,1,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,2,2,3,Blocks of flats,ikorodu,sale,0,1,0,0,0,0,0,0,0
27000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
9500000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,4,4,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,4,4,4,Blocks of flats,ikorodu,sale,0,0,0,1,0,0,0,0,0
45000000,10,8,8,Flat / apartment,ikorodu,sale,0,0,0,1,0,0,0,0,0
15000000,4,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
38000000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
28000000,3,3,3,Mini flat,ikorodu,sale,0,0,0,1,0,0,0,0,0
15000000,2,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,2,2,2,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,3,4,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
27000000,5,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,1,0,0
35000000,4,5,5,Detached duplex,ikorodu,sale,0,0,0,0,0,0,1,0,0
10000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,4,5,5,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
28000000,4,5,5,Terraced bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,3,3,4,Terraced bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,1,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,4,4,5,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,4,4,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,4,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,4,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,3,Flat / apartment,ikorodu,sale,0,1,0,0,0,0,0,0,0
8000000,3,2,3,Detached bungalow,ikorodu,sale,0,1,0,1,0,0,0,0,0
3000000,3,3,5,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
2800000,3,3,5,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
8000000,3,3,2,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
9800000,3,3,3,Semi detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,8,8,8,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
19000000,3,4,4,Detached bungalow,ikorodu,sale,0,1,0,0,0,0,0,0,0
30000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
9000000,3,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,4,Semi detached bungalow,ikorodu,sale,0,1,0,0,0,0,0,0,0
13000000,3,3,4,Semi detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
9000000,3,3,3,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
11000000,3,3,4,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,1,0,0
1200000,1,1,1,Mini flat,ikorodu,sale,0,0,0,1,0,0,0,0,0
8500000,2,3,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
55000000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6500000,5,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,4,3,4,Detached bungalow,ikorodu,sale,0,1,0,0,0,0,0,0,0
8500000,5,2,2,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
4000000,3,3,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,9,6,6,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,9,6,6,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
3500000,3,3,3,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,4,0,0,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,4,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,2,4,Detached bungalow,ikorodu,sale,0,1,0,0,0,0,0,0,0
7000000,2,3,3,Detached bungalow,ikorodu,sale,0,0,0,1,0,0,0,0,0
3000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
8000000,3,3,3,Terraced bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,4,0,0,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,4,0,0,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
60000000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,4,4,2,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
13000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
11000000,7,7,7,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,2,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,5,5,5,Detached duplex,ikorodu,sale,0,1,0,0,0,0,0,0,0
25000000,2,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
40000000,7,7,8,Massionette house,ikorodu,sale,1,1,0,0,1,0,1,0,0
25000000,3,2,2,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,0,0,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
17000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,5,5,5,Detached duplex,ikorodu,sale,0,0,0,0,0,0,1,0,0
22000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,1,0,0,0,0,0
36000000,5,0,0,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,6,0,0,Detached duplex,ikorodu,sale,1,0,0,0,0,0,0,1,0
7000000,3,3,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,3,3,Detached bungalow,ikorodu,sale,0,0,0,1,0,0,0,0,0
30000000,3,3,3,Massionette house,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,4,4,5,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,7,7,8,Massionette house,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,7,6,7,Massionette house,ikorodu,sale,0,0,0,0,0,0,0,0,0
2500000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
7000000,4,5,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
14000000,4,4,5,Detached duplex,ikorodu,sale,0,0,0,1,0,0,0,0,0
7000000,3,2,2,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,5,4,4,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
23000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
38000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4500000,3,3,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,2,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
4000000,2,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,4,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
22000000,4,4,5,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
7000000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,4,4,Flat / apartment,ikorodu,sale,0,0,1,0,0,0,0,0,0
12000000,3,0,0,Semi detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10500000,2,2,3,Terraced bungalow,ikorodu,sale,0,0,1,0,0,0,0,0,0
15000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
16000000,5,3,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,1,0,0
23000000,4,3,4,Semi detached bungalow,ikorodu,sale,0,0,1,0,0,0,0,0,0
25000000,3,3,4,Blocks of flats,ikorodu,sale,0,1,0,0,0,0,0,0,0
10000000,3,3,4,Blocks of flats,ikorodu,sale,0,1,0,0,0,0,0,0,0
20000000,3,3,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,8,8,0,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,4,3,0,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
27000000,5,5,0,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
9000000,3,3,3,Detached bungalow,ikorodu,sale,1,0,0,1,0,0,0,0,0
60000000,4,4,5,Semi detached duplex,ikorodu,sale,0,0,1,0,0,1,1,1,1
7500000,8,5,5,Blocks of flats,ikorodu,sale,0,0,0,1,0,0,0,0,0
4999999,4,5,5,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,2,3,2,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
10000000,6,3,6,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
27000000,4,5,5,Flat / apartment,ikorodu,sale,1,0,0,1,0,0,0,0,0
10500000,4,4,5,Detached bungalow,ikorodu,sale,0,0,0,1,0,0,0,0,0
15000000,3,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
8000000,6,8,6,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,2,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
17000000,3,2,2,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,1,0,0
22000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,1,1,2,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
17000000,4,5,5,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
3500000,3,3,3,Terraced duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,4,4,Blocks of flats,ikorodu,sale,1,1,0,0,0,0,0,0,0
12000000,3,4,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
11000000,2,2,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,4,4,4,Detached duplex,ikorodu,sale,0,1,0,0,0,0,0,0,0
8500000,6,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,1,0,0
12000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
32000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,2,2,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,1,1,2,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
4500000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,8,8,10,Detached duplex,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,10,9,9,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
9500000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
9000000,4,4,5,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
5500000,3,3,3,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,4,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,0,1,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
60000000,2,3,3,Blocks of flats,ikorodu,sale,0,0,0,0,0,0,0,0,0
3000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
60000000,2,2,3,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
25000000,5,5,7,Terraced bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
40000000,4,4,4,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
12000000,2,2,3,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
30000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4500000,3,4,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,2,3,Detached duplex,ikorodu,sale,1,0,0,0,0,0,0,0,0
15000000,6,5,8,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
25000000,6,6,8,Detached bungalow,ikorodu,sale,1,0,0,0,0,0,0,0,0
12000000,7,5,6,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
45000000,10,10,9,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,1,0,0
25000000,6,6,8,Semi detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
10000000,3,3,4,Detached bungalow,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
23000000,3,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,4,4,5,Flat / apartment,ikorodu,sale,0,1,0,0,0,0,1,1,0
12000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
13000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
60000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,7,7,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,3,4,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
17000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,3,3,0,Flat / apartment,ikorodu,sale,0,0,1,0,0,0,0,0,0
15000000,3,4,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,3,4,4,Flat / apartment,ikorodu,sale,0,0,1,0,0,0,0,0,0
25000000,4,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
7000000,5,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
14000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
16000000,3,2,2,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
37000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
16000000,1,1,2,Mini flat,ikorodu,sale,0,0,0,0,0,0,1,0,0
10000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
13000000,3,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
8000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
200000,2,1,1,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4000000,4,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
300000,2,2,3,Flat / apartment,ikorodu,sale,1,1,1,0,0,0,0,0,0
14000000,1,1,1,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,3,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,3,1,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
8500000,2,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
8500000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
28000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,2,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
11000000,8,8,9,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,8,8,9,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
7000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
11500000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
8500000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
40000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
9000000,6,6,7,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6300000,3,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
40000000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,0,0,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
30000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
35000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
25000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,3,4,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
16000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
6000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
26000000,3,4,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
12000000,2,1,1,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
5000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
38000000,2,2,2,Flat / apartment,ikorodu,sale,1,0,0,1,0,0,0,0,0
3500000,1,2,2,Mini flat,ikorodu,sale,0,0,0,0,0,0,0,0,0
6500000,3,3,4,Flat / apartment,ikorodu,sale,0,1,1,0,0,0,0,0,0
5000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
4500000,3,2,1,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
20000000,3,3,3,Flat / apartment,ikorodu,sale,1,0,0,1,0,0,0,0,0
40000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,1,0,0
10000000,4,3,4,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
13000000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
7500000,3,0,0,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
50000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
15000000,2,2,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
40000000,3,3,4,Flat / apartment,ikorodu,sale,0,0,0,1,0,0,0,0,0
9500000,3,3,3,Flat / apartment,ikorodu,sale,0,1,0,0,0,0,0,0,0
15000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
1000000,1,0,0,Mini flat,ikorodu,sale,1,0,0,0,0,0,0,0,0
10000000,3,3,3,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
16000000,2,2,2,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
30000000,3,0,0,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
35000000,3,0,0,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
35000000,3,3,4,Flat / apartment,ikorodu,sale,1,0,0,1,0,0,0,0,0
28000000,2,2,3,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
25000000,3,3,4,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
5000000,1,1,3,Mini flat,ikorodu,sale,1,0,0,0,0,0,0,0,0
35000000,3,3,3,Flat / apartment,ikorodu,sale,1,0,0,1,0,0,0,0,0
22000000,4,4,5,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
23000000,10,10,11,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
18000000,2,2,3,Flat / apartment,ikorodu,sale,1,0,0,0,0,0,0,0,0
28000000,3,2,2,Flat / apartment,ikorodu,sale,0,0,0,1,0,0,0,0,0
8000000,2,8,8,Flat / apartment,ikorodu,sale,0,0,0,0,0,0,0,0,0
250000000,5,5,6,Semi detached duplex,ikoyi,sale,0,0,0,0,0,0,1,0,1
155000000,4,4,5,Terraced duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
1500000,4,4,5,Penthouse flat,ikoyi,sale,0,1,0,0,0,0,1,1,1
250000000,4,4,5,Terraced duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
180000000,3,3,4,Flat / apartment,ikoyi,sale,0,0,0,0,0,0,0,0,0
150000000,4,4,5,Terraced duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
23000000,2,2,3,Blocks of flats,ikoyi,sale,0,1,0,0,1,1,0,0,0
270000000,4,4,5,Semi detached duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
230000000,5,5,6,Detached duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
145000000,3,3,4,Flat / apartment,ikoyi,sale,0,0,0,0,0,0,1,0,1
225000000,4,4,5,Flat / apartment,ikoyi,sale,0,0,0,0,0,0,0,1,1
100000000,2,3,2,Flat / apartment,ikoyi,sale,0,0,0,0,0,0,0,0,0
130000000,3,3,4,Flat / apartment,ikoyi,sale,0,0,0,0,0,0,0,0,0
5520000,7,7,8,Detached duplex,ikoyi,sale,0,0,0,0,0,1,0,0,1
595000000,5,5,6,Detached duplex,ikoyi,sale,0,0,0,0,0,0,0,0,0
